BorrCity,BorrState,BorrZip,CDC_Name,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,NaicsCode,ProjectState,BusinessType,GrossChargeOffAmount,Default?
4370,21,10,242,224,20,0,0,0,,20001207,2001,0,0,6,21,0,0.0,False
2542,1,6511,119,36,23,0,0,0,,20001207,2001,1,2,424,1,1,0.0,False
114,33,10,65,63,30,0,0,0,,20001207,2001,2,0,694,33,1,0.0,False
28,2,5938,24,24,2,23,0,0,,20001208,2001,0,0,148,2,1,0.0,False
342,1,7026,63,61,1,53,0,0,,20001208,2001,0,0,511,1,0,0.0,False
5229,17,7570,25,25,16,24,0,0,,20001208,2001,0,0,18,17,1,158014.0,True
675,10,6225,52,51,10,45,0,0,,20001208,2001,1,2,653,10,1,0.0,False
1662,29,2213,139,131,27,108,0,0,,20001208,2001,0,0,129,29,1,0.0,False
604,20,4556,164,155,19,125,0,0,,20001208,2001,0,0,534,20,1,0.0,False
277,12,2390,94,14,12,76,0,0,,20001208,2001,2,0,424,12,2,0.0,False
5230,29,7571,45,45,27,40,0,0,,20001208,2001,1,2,639,29,0,96767.0,True
336,33,10,137,129,30,0,0,0,,20001208,2001,0,0,318,33,1,0.0,False
1567,6,2866,50,49,6,43,0,0,,20001211,2001,2,0,489,6,1,0.0,False
402,19,10,77,75,18,0,0,0,,20001211,2001,2,0,695,19,0,0.0,True
284,19,10,11,28,18,0,0,0,,20001211,2001,0,0,175,19,1,152760.0,True
215,11,6343,13,13,11,12,0,0,,20001211,2001,0,0,639,11,1,0.0,False
625,9,3181,53,52,9,46,0,0,,20001211,2001,2,0,8,9,1,0.0,False
321,29,330,45,45,27,40,0,0,,20001211,2001,1,2,424,29,1,0.0,False
1417,1,1817,55,54,1,48,0,0,,20001211,2001,2,0,678,1,1,0.0,False
2166,33,10,230,212,30,0,0,0,,20001211,2001,2,0,489,33,1,547451.0,True
2685,12,3810,94,14,12,76,0,0,,20001212,2001,2,0,518,12,0,0.0,False
2086,15,7572,112,108,43,93,0,0,,20001212,2001,0,0,424,15,0,714852.0,True
89,19,10,204,191,19,0,0,0,,20001212,2001,0,0,489,20,1,712564.0,True
720,5,1790,51,40,5,34,0,0,,20001212,2001,0,0,489,5,0,0.0,False
2069,32,10,49,48,29,0,0,0,,20001212,2001,0,0,30,32,1,0.0,False
964,15,1188,112,108,43,93,0,0,,20001212,2001,0,0,226,15,1,275879.0,True
1136,6,1644,187,177,6,144,0,0,,20001212,2001,0,0,406,6,1,0.0,False
731,1,6243,1,1,1,1,0,0,,20001212,2001,2,0,19,1,1,0.0,False
49,1,1285,40,41,1,35,0,0,,20001212,2001,2,0,175,1,1,0.0,False
1401,1,4006,62,60,1,52,0,0,,20001212,2001,2,0,9,1,1,0.0,False
2293,6,10,50,49,6,43,0,0,,20001213,2001,2,0,602,6,1,0.0,False
1109,1,135,97,72,1,78,0,0,,20001213,2001,1,2,370,1,1,0.0,False
337,1,3051,1,1,1,1,0,0,,20001213,2001,1,2,496,1,0,0.0,False
655,9,2368,27,27,9,25,0,0,,20001213,2001,0,0,11,9,0,0.0,False
1095,1,2146,1,1,1,1,0,0,,20001213,2001,2,0,525,1,0,0.0,False
1230,1,1550,1,1,1,1,0,0,,20001213,2001,2,0,592,1,1,0.0,False
194,24,7573,220,36,23,173,0,0,,20001213,2001,1,2,74,24,1,0.0,False
5231,1,7574,119,36,23,0,0,0,,20001213,2001,1,2,268,1,0,0.0,False
711,1,836,73,71,1,59,0,0,,20001213,2001,2,0,693,1,1,0.0,False
280,17,1390,25,25,16,24,0,0,,20001213,2001,0,0,696,17,1,0.0,False
2445,19,10,77,75,18,0,0,0,,20001213,2001,2,0,639,19,1,0.0,False
544,9,7575,53,52,9,46,0,0,,20001213,2001,2,0,511,9,1,0.0,False
383,1,5485,21,21,1,19,0,0,,20001213,2001,0,0,525,1,1,0.0,False
337,1,3051,1,1,1,1,0,0,,20001213,2001,1,2,496,1,0,0.0,False
5232,32,10,161,152,29,0,0,0,,20001213,2001,1,2,524,32,1,0.0,False
986,24,1221,220,36,23,173,0,0,,20001214,2001,2,0,68,24,1,0.0,False
371,28,2161,150,43,26,117,0,0,,20001214,2001,2,0,99,28,1,0.0,False
54,1,54,1,1,1,1,0,0,,20001214,2001,2,0,459,1,1,0.0,False
485,1,537,55,54,1,48,0,0,,20001214,2001,2,0,697,1,1,0.0,False
124,19,10,71,69,18,0,0,0,,20001214,2001,0,0,698,19,1,0.0,False
5233,19,10,61,59,18,0,0,0,,20001214,2001,0,0,649,19,1,0.0,True
548,31,10,145,139,41,0,0,0,,20001214,2001,0,0,224,31,1,270601.0,True
452,1,1362,15,15,1,14,0,0,,20001214,2001,1,2,699,1,1,0.0,False
2343,40,3803,86,85,38,70,0,0,,20001214,2001,0,0,67,40,1,0.0,False
39,1,673,1,1,1,1,0,0,,20001215,2001,2,0,700,1,1,0.0,False
618,2,985,46,24,2,41,0,0,,20001215,2001,0,0,46,2,1,0.0,True
293,1,1822,55,54,1,48,0,0,,20001215,2001,0,0,18,1,1,0.0,False
2099,29,2890,45,45,27,40,0,0,,20001215,2001,0,0,669,29,1,0.0,True
358,26,366,41,42,25,36,0,0,,20001215,2001,0,0,691,26,1,0.0,False
51,27,1364,58,22,32,162,0,0,,20001215,2001,0,0,134,27,1,0.0,False
80,1,77,119,36,23,0,0,0,,20001215,2001,1,2,489,1,0,0.0,False
2548,3,7576,3,3,3,3,0,0,,20001218,2001,0,0,68,3,1,0.0,False
964,3,7577,3,3,3,3,0,0,,20001218,2001,0,0,135,3,1,0.0,False
49,1,530,40,41,1,35,0,0,,20001218,2001,2,0,571,1,0,0.0,False
2387,15,6564,144,138,43,113,0,0,,20001218,2001,0,0,489,15,0,0.0,False
43,21,10,32,32,20,0,0,0,,20001218,2001,2,0,15,21,1,0.0,False
336,33,10,56,55,30,0,0,0,,20001218,2001,0,0,536,33,1,0.0,False
5234,27,992,104,101,32,85,0,0,,20001218,2001,0,0,39,27,1,0.0,False
925,33,10,169,160,30,0,0,0,,20001218,2001,0,0,639,33,0,0.0,False
3879,33,10,137,129,30,0,0,0,,20001218,2001,0,0,93,33,1,0.0,False
2349,1,6428,15,15,1,14,0,0,,20001218,2001,1,2,7,1,1,0.0,False
88,1,7222,1,1,1,1,0,0,,20001218,2001,2,0,701,1,1,0.0,False
371,28,2798,43,43,26,38,0,0,,20001219,2001,2,0,46,28,1,0.0,False
2444,32,10,87,86,29,0,0,0,,20001219,2001,2,0,145,32,1,0.0,False
147,4,449,4,4,4,4,0,0,,20001219,2001,0,0,680,4,1,0.0,False
1,1,1,1,1,1,1,0,0,,20001219,2001,2,0,545,1,1,0.0,False
194,24,1935,220,36,23,173,0,0,,20001219,2001,1,2,30,24,1,0.0,False
100,34,3043,57,56,31,49,0,0,,20001219,2001,0,0,649,34,0,0.0,False
20,4,915,20,20,4,18,0,0,,20001219,2001,0,0,256,4,1,0.0,False
58,1,954,1,1,1,1,0,0,,20001219,2001,2,0,690,1,1,0.0,False
2352,29,1940,92,91,27,75,0,0,,20001219,2001,0,0,152,29,1,0.0,False
1659,29,2208,170,161,27,131,0,0,,20001219,2001,1,2,702,29,1,0.0,False
488,29,542,45,45,27,40,0,0,,20001219,2001,1,2,424,29,1,301199.0,True
12,10,13,12,12,10,11,0,0,,20001220,2001,2,0,543,10,1,0.0,False
279,1,658,1,1,1,1,0,0,,20001220,2001,2,0,703,1,1,0.0,False
5235,3,7578,3,3,3,3,0,0,,20001220,2001,0,0,424,3,1,0.0,False
361,28,3800,43,43,26,38,0,0,,20001220,2001,2,0,643,28,1,0.0,False
1476,1,125,73,71,1,59,0,0,,20001220,2001,2,0,72,1,1,0.0,False
1661,1,2212,74,72,1,60,0,0,,20001220,2001,1,2,133,1,1,717641.0,True
390,9,2755,146,140,9,114,0,0,,20001220,2001,0,0,199,9,0,155965.0,True
354,1,4860,15,15,1,14,0,0,,20001220,2001,0,0,704,1,1,0.0,False
5,5,897,5,5,5,5,0,0,,20001220,2001,1,2,691,5,1,0.0,False
1190,32,10,87,86,29,0,0,0,,20001220,2001,0,0,525,32,0,0.0,False
813,2,4067,24,24,2,23,0,0,,20001221,2001,0,0,7,2,1,0.0,False
340,20,345,30,30,19,27,0,0,,20001221,2001,0,0,124,20,1,0.0,False
828,52,10,50,49,6,0,0,0,,20001221,2001,0,0,705,53,1,0.0,False
18,1,854,1,1,1,1,0,0,,20001221,2001,1,2,530,1,0,0.0,False
219,5,250,44,44,5,39,0,0,,20001221,2001,2,0,706,5,1,0.0,False
5236,25,7579,199,186,24,156,0,0,,20001221,2001,0,0,6,25,2,0.0,False
1522,0,6230,142,135,14,111,0,0,,20001221,2001,0,0,30,0,1,0.0,False
177,14,2223,89,88,0,72,0,0,,20001221,2001,2,0,699,14,1,0.0,False
3091,34,1929,57,56,31,49,0,0,,20001222,2001,2,0,165,34,1,0.0,False
5237,36,7580,76,74,34,61,0,0,,20001222,2001,0,0,46,36,1,0.0,False
1911,2,5253,249,231,2,196,0,0,,20001222,2001,0,0,689,2,1,0.0,False
2339,32,10,203,190,29,0,0,0,,20001222,2001,0,0,67,32,0,0.0,False
1347,1,1722,15,15,1,14,0,0,,20001222,2001,1,2,19,1,1,0.0,False
1347,1,1722,15,15,1,14,0,0,,20001222,2001,1,2,44,1,1,0.0,False
246,17,247,25,25,16,24,0,0,,20001222,2001,0,0,232,17,1,0.0,False
2790,29,3903,45,45,27,40,0,0,,20001222,2001,1,2,424,29,1,0.0,False
1244,6,2864,50,49,6,43,0,0,,20001222,2001,2,0,256,6,1,0.0,False
51,27,51,57,56,31,0,0,0,,20001222,2001,0,0,658,27,1,0.0,False
1693,6,2249,80,78,6,64,0,0,,20001222,2001,0,0,524,6,1,0.0,False
911,1,2983,15,15,1,14,0,0,,20001222,2001,0,0,358,1,1,0.0,False
5238,40,7581,86,85,38,70,0,0,,20001222,2001,0,0,707,40,1,0.0,False
422,3,3488,248,230,3,195,0,0,,20001226,2001,0,0,643,3,1,0.0,False
2195,32,10,93,92,29,0,0,0,,20001226,2001,0,0,39,32,0,0.0,False
89,19,10,28,28,18,0,0,0,,20001226,2001,2,0,497,19,2,0.0,True
407,11,432,13,13,11,12,0,0,,20001226,2001,0,0,184,11,0,0.0,False
422,3,5317,248,230,3,195,0,0,,20001226,2001,0,0,39,3,1,0.0,False
354,1,5269,15,15,1,14,0,0,,20001226,2001,1,2,300,1,1,0.0,False
12,10,96,12,12,10,11,0,0,,20001226,2001,1,2,174,10,1,0.0,False
694,33,10,56,55,30,0,0,0,,20001226,2001,1,2,7,33,1,0.0,False
88,1,7222,1,1,1,1,0,0,,20001226,2001,1,2,187,1,1,0.0,False
3384,37,4818,98,95,35,79,0,0,,20001227,2001,0,0,489,37,1,0.0,False
705,1,826,1,1,1,1,0,0,,20001227,2001,2,0,511,1,1,0.0,False
2913,1,4106,223,205,1,175,0,0,,20001227,2001,0,0,272,1,1,0.0,False
1834,9,4707,27,27,9,25,0,0,,20001227,2001,0,0,708,9,1,0.0,False
622,1,721,1,1,1,1,0,0,,20001227,2001,2,0,418,1,1,0.0,False
956,27,5096,104,101,32,85,0,0,,20001227,2001,2,0,72,27,1,389881.0,True
5239,1,7582,119,36,23,0,0,0,,20001227,2001,2,0,424,1,0,0.0,False
590,7,7583,8,8,7,8,0,0,,20001227,2001,0,0,489,7,1,0.0,False
2011,1,2762,55,54,1,48,0,0,,20001227,2001,2,0,74,1,0,0.0,False
2922,1,4122,62,60,1,52,0,0,,20001228,2001,0,0,500,1,1,0.0,True
157,1,155,62,60,1,52,0,0,,20001228,2001,0,0,27,1,1,0.0,False
50,26,50,41,42,25,36,0,0,,20001228,2001,0,0,7,26,1,0.0,False
4063,6,5841,50,49,6,43,0,0,,20001228,2001,0,0,74,6,1,0.0,False
2769,14,5862,22,0,0,20,0,0,,20001228,2001,0,0,208,14,1,0.0,False
3273,6,4652,50,49,6,43,0,0,,20001228,2001,0,0,489,6,1,0.0,False
1401,1,4122,62,60,1,52,0,0,,20001228,2001,2,0,709,1,1,0.0,False
432,1,473,62,60,1,52,0,0,,20001228,2001,2,0,224,1,1,0.0,False
18,1,854,1,1,1,1,0,0,,20001228,2001,2,0,517,1,0,0.0,False
1471,29,765,165,156,27,126,0,0,,20001228,2001,1,2,7,29,1,0.0,False
428,2,465,249,231,2,196,0,0,,20001228,2001,2,0,51,2,1,0.0,False
785,10,3000,12,12,10,11,0,0,,20001228,2001,1,2,643,10,1,0.0,False
5240,6,7584,50,49,6,43,0,0,,20001228,2001,2,0,147,6,1,0.0,False
378,2,395,46,24,2,41,0,0,,20001229,2001,0,0,643,2,1,0.0,False
3083,29,4582,165,156,27,126,0,0,,20001229,2001,1,2,299,29,1,0.0,False
4449,1,2351,119,36,23,0,0,0,,20001229,2001,1,2,424,1,1,653188.0,True
2341,8,10,265,9,8,0,0,0,,20001229,2001,0,0,639,8,1,311944.0,True
299,1,7585,119,36,23,0,0,0,,20001229,2001,1,2,424,1,1,0.0,False
2374,7,3289,8,8,7,8,0,0,,20001229,2001,1,2,7,7,1,0.0,False
5241,46,7586,227,210,49,179,0,0,,20001229,2001,0,0,643,47,1,0.0,False
1513,10,4864,12,12,10,11,0,0,,20001229,2001,1,2,272,10,1,0.0,False
2233,30,1444,47,46,28,42,0,0,,20001229,2001,2,0,524,30,1,0.0,False
276,27,7183,57,56,31,0,0,0,,20001229,2001,0,0,519,27,1,0.0,False
767,1,2820,126,120,1,102,0,0,,20001229,2001,0,0,590,1,1,0.0,False
767,1,2820,126,120,1,102,0,0,,20001229,2001,0,0,590,1,1,0.0,False
3963,1,5679,126,120,1,102,0,0,,20001229,2001,0,0,496,1,1,0.0,False
129,1,127,97,72,1,78,0,0,,20010102,2001,2,0,213,1,1,836840.0,True
2536,15,2873,112,108,43,93,0,0,,20010102,2001,0,0,424,15,2,0.0,False
43,21,10,37,38,20,0,0,0,,20010102,2001,0,0,31,21,1,0.0,False
1525,42,2000,184,175,42,142,0,0,,20010102,2001,0,0,30,42,1,0.0,False
828,44,1681,124,118,45,101,0,0,,20010102,2001,2,0,518,44,1,0.0,True
4563,3,6593,8,8,7,0,0,0,,20010102,2001,2,0,643,3,1,0.0,False
2828,16,3968,221,203,15,174,0,0,,20010102,2001,0,0,145,16,1,630243.0,True
218,20,2373,30,30,19,27,0,0,,20010102,2001,0,0,710,20,1,0.0,False
5242,27,7587,104,101,32,85,0,0,,20010102,2001,0,0,711,27,1,0.0,False
2093,11,2884,13,13,11,12,0,0,,20010102,2001,0,0,36,11,1,0.0,False
4,4,2800,4,4,4,4,0,0,,20010102,2001,1,2,161,4,1,0.0,False
1269,29,1611,207,140,27,163,0,0,,20010102,2001,0,0,489,29,1,0.0,False
1221,21,10,32,32,20,0,0,0,,20010102,2001,2,0,7,21,1,0.0,False
1221,21,10,32,32,20,0,0,0,,20010102,2001,2,0,7,21,1,0.0,False
418,39,452,123,117,37,100,0,0,,20010102,2001,2,0,17,39,1,0.0,False
164,39,5872,123,117,37,100,0,0,,20010102,2001,0,0,7,39,1,0.0,False
337,1,342,1,1,1,1,0,0,,20010103,2001,1,2,109,1,1,0.0,False
3055,1,7588,1,1,1,1,0,0,,20010104,2001,0,0,499,1,1,0.0,False
2595,1,5615,18,18,1,16,0,0,,20010104,2001,2,0,101,1,1,0.0,False
3381,20,6829,2,191,19,199,0,0,,20010104,2001,0,0,712,20,1,946426.0,True
1640,42,2612,99,96,42,80,0,0,,20010104,2001,0,0,713,42,1,0.0,False
635,33,10,163,154,30,0,0,0,,20010104,2001,0,0,424,33,1,0.0,False
312,1,4586,73,71,1,59,0,0,,20010104,2001,2,0,311,1,0,0.0,False
361,1,1608,55,54,1,48,0,0,,20010104,2001,2,0,83,17,1,0.0,False
49,1,49,40,41,1,35,0,0,,20010104,2001,2,0,30,1,1,0.0,False
5243,1,7589,119,36,23,0,0,0,,20010104,2001,2,0,639,1,1,0.0,False
4701,3,6821,3,3,3,3,0,0,,20010104,2001,2,0,489,3,1,0.0,False
3286,17,4668,240,223,16,190,0,0,,20010104,2001,0,0,489,17,1,0.0,True
5244,35,7590,60,58,33,51,0,0,,20010104,2001,0,0,471,35,1,0.0,False
2293,14,7591,175,165,0,136,0,0,,20010104,2001,0,0,424,14,1,0.0,False
2287,13,3167,91,90,39,74,0,0,,20010104,2001,2,0,639,13,1,0.0,False
2268,13,7592,91,90,39,74,0,0,,20010104,2001,0,0,639,13,1,0.0,False
534,33,10,169,160,30,0,0,0,,20010104,2001,2,0,424,33,1,0.0,False
223,11,218,13,13,11,12,0,0,,20010104,2001,1,2,124,11,0,0.0,False
4713,20,6837,2,191,19,199,0,0,,20010104,2001,0,0,69,20,2,181952.0,True
3544,23,5057,34,35,22,31,0,0,,20010104,2001,0,0,200,23,2,0.0,False
3312,3,4716,3,3,3,3,0,0,,20010104,2001,0,0,714,3,1,0.0,False
443,1,6980,19,19,1,17,0,0,,20010104,2001,0,0,682,1,1,0.0,False
252,1,3059,119,36,23,0,0,0,,20010104,2001,1,2,525,1,1,0.0,False
169,33,10,85,84,30,0,0,0,,20010105,2001,2,0,7,33,1,0.0,False
785,4,935,4,4,4,4,0,0,,20010105,2001,0,0,643,4,1,0.0,True
640,19,10,180,171,18,0,0,0,,20010105,2001,0,0,424,19,1,552487.0,True
35,17,1501,31,31,16,28,0,0,,20010105,2001,0,0,677,17,1,0.0,False
167,24,1664,35,36,23,32,0,0,,20010105,2001,0,0,511,24,0,0.0,False
1370,1,7593,97,72,1,78,0,0,,20010105,2001,1,2,496,1,0,0.0,False
172,4,171,4,4,4,4,0,0,,20010105,2001,1,2,137,4,1,0.0,False
1146,44,7594,211,196,45,167,0,0,,20010105,2001,0,0,715,44,1,0.0,False
5245,6,7595,7,7,6,7,0,0,,20010105,2001,0,0,639,6,1,0.0,False
1152,32,10,161,152,29,0,0,0,,20010105,2001,1,2,155,32,1,0.0,False
399,1,4730,1,1,1,1,0,0,,20010105,2001,1,2,489,1,1,0.0,False
12,10,944,12,12,10,11,0,0,,20010108,2001,2,0,621,10,1,0.0,False
1022,9,1268,27,27,9,25,0,0,,20010108,2001,0,0,68,9,1,0.0,False
316,9,323,106,103,9,87,0,0,,20010108,2001,0,0,93,9,1,0.0,False
5246,37,10,161,152,29,0,0,0,,20010108,2001,0,0,518,37,1,0.0,False
84,10,3370,52,51,10,45,0,0,,20010108,2001,2,0,543,10,1,0.0,False
164,39,160,123,117,37,100,0,0,,20010108,2001,0,0,676,39,1,0.0,False
866,1,2900,97,72,1,78,0,0,,20010108,2001,2,0,524,1,1,0.0,False
1109,1,2862,97,72,1,78,0,0,,20010108,2001,1,2,27,1,1,0.0,False
2651,37,3983,98,95,35,79,0,0,,20010108,2001,0,0,10,37,1,0.0,False
90,43,1906,266,250,51,211,0,0,,20010108,2001,0,0,424,43,1,0.0,False
4571,3,6602,248,230,3,195,0,0,,20010109,2001,0,0,208,3,1,0.0,False
1640,42,2612,252,226,42,198,0,0,,20010109,2001,0,0,245,42,1,0.0,True
368,3,3063,3,3,3,3,0,0,,20010109,2001,0,0,68,3,1,0.0,False
624,1,2698,1,1,1,1,0,0,,20010109,2001,2,0,93,1,1,102767.0,True
337,1,902,1,1,1,1,0,0,,20010109,2001,1,2,111,1,1,0.0,False
2430,29,7596,45,45,27,40,0,0,,20010109,2001,1,2,716,29,1,0.0,False
299,1,300,223,205,1,175,0,0,,20010109,2001,2,0,639,1,0,0.0,False
1407,31,10,42,31,16,0,0,0,,20010109,2001,0,0,424,31,1,0.0,False
3864,20,7597,164,155,19,125,0,0,,20010109,2001,0,0,424,20,1,0.0,True
62,14,62,22,0,0,20,0,0,,20010109,2001,0,0,489,14,1,184106.0,True
334,9,1984,106,103,9,87,0,0,,20010109,2001,0,0,27,9,0,0.0,False
1384,28,1770,43,43,26,38,0,0,,20010110,2001,2,0,641,28,1,0.0,False
2082,31,10,25,25,16,0,0,0,,20010110,2001,0,0,424,31,1,0.0,False
1640,42,2625,244,226,42,192,0,0,,20010110,2001,0,0,174,42,1,0.0,False
2297,4,3191,4,4,4,4,0,0,,20010110,2001,0,0,489,4,0,0.0,True
1791,29,1847,165,156,27,126,0,0,,20010110,2001,1,2,530,29,1,0.0,False
5145,38,6811,83,81,36,67,0,0,,20010110,2001,2,0,489,38,1,0.0,True
2533,2,7598,46,24,2,41,0,0,,20010111,2001,0,0,643,2,1,0.0,True
1717,1,5384,15,15,1,14,0,0,,20010111,2001,1,2,7,1,1,0.0,False
3131,42,7599,99,96,42,80,0,0,,20010111,2001,0,0,86,42,2,0.0,False
422,3,4086,3,3,3,3,0,0,,20010111,2001,0,0,135,3,1,0.0,False
462,44,7600,218,202,45,171,0,0,,20010111,2001,2,0,10,44,1,0.0,False
159,45,10,134,125,46,0,0,0,,20010111,2001,0,0,639,45,0,170606.0,True
215,11,6343,13,13,11,12,0,0,,20010111,2001,1,2,10,11,1,0.0,False
1273,2,1616,249,231,2,196,0,0,,20010111,2001,0,0,74,2,1,0.0,False
780,5,930,200,187,5,157,0,0,,20010111,2001,0,0,46,5,1,0.0,False
88,1,7222,1,1,1,1,0,0,,20010111,2001,2,0,531,1,2,0.0,False
169,33,10,85,84,30,0,0,0,,20010111,2001,2,0,68,33,2,0.0,False
223,11,218,13,13,11,12,0,0,,20010111,2001,0,0,133,11,1,0.0,False
2503,2,6519,46,24,2,41,0,0,,20010111,2001,0,0,47,2,1,0.0,False
422,3,5645,248,230,3,195,0,0,,20010111,2001,0,0,539,3,1,0.0,False
422,3,5566,248,230,3,195,0,0,,20010111,2001,0,0,717,3,1,0.0,False
869,32,10,49,48,29,0,0,0,,20010111,2001,2,0,718,32,0,0.0,False
4956,48,5654,206,109,47,161,0,0,,20010111,2001,0,0,650,49,1,0.0,False
328,3,337,234,216,3,183,0,0,,20010111,2001,0,0,51,3,1,0.0,False
16,13,7601,264,170,48,0,0,0,,20010111,2001,2,0,234,13,1,0.0,False
390,9,2495,222,140,9,114,0,0,,20010112,2001,0,0,30,9,1,0.0,False
0,0,2240,176,166,14,137,0,0,,20010112,2001,0,0,573,0,1,0.0,False
3879,33,10,137,129,30,0,0,0,,20010112,2001,0,0,69,33,0,0.0,False
184,26,756,90,89,25,73,0,0,,20010112,2001,0,0,415,26,1,0.0,False
28,2,1513,24,24,2,23,0,0,,20010112,2001,0,0,6,2,1,0.0,False
606,21,10,32,32,20,0,0,0,,20010112,2001,2,0,46,21,1,0.0,False
2455,1,6628,63,61,1,53,0,0,,20010112,2001,0,0,424,1,0,917094.0,True
2761,46,7602,227,210,49,179,0,0,,20010112,2001,0,0,334,47,1,0.0,False
1513,10,7603,12,12,10,11,0,0,,20010112,2001,1,2,16,10,1,0.0,False
4763,14,3015,171,29,0,132,0,0,,20010112,2001,0,0,90,14,1,0.0,False
0,14,36,29,29,0,26,0,0,,20010112,2001,0,0,647,14,1,0.0,False
342,1,5059,63,61,1,53,0,0,,20010112,2001,0,0,99,1,1,0.0,False
3,3,3,3,3,3,3,0,0,,20010112,2001,0,0,672,3,1,79203.0,True
537,16,4739,221,203,15,174,0,0,,20010116,2001,0,0,489,16,1,0.0,False
352,11,361,13,13,11,12,0,0,,20010116,2001,2,0,208,11,1,0.0,False
5130,21,10,182,173,20,0,0,0,,20010116,2001,0,0,264,21,0,0.0,False
5247,32,10,87,86,29,0,0,0,,20010116,2001,2,0,116,32,1,0.0,False
279,1,658,1,1,1,1,0,0,,20010116,2001,2,0,404,1,1,0.0,False
91,1,88,97,72,1,78,0,0,,20010116,2001,2,0,153,1,1,0.0,False
698,19,10,68,66,18,0,0,0,,20010116,2001,2,0,364,19,1,0.0,False
227,34,4498,57,56,31,49,0,0,,20010116,2001,0,0,174,34,1,0.0,False
371,28,1212,150,43,26,117,0,0,,20010117,2001,2,0,424,28,1,0.0,False
35,17,1211,31,31,16,28,0,0,,20010117,2001,0,0,265,17,1,0.0,False
1160,29,3541,165,156,27,126,0,0,,20010117,2001,1,2,489,29,1,0.0,False
358,26,859,41,42,25,36,0,0,,20010117,2001,0,0,517,26,1,0.0,False
2164,1,6153,1,1,1,1,0,0,,20010117,2001,1,2,241,1,1,0.0,False
1646,17,1166,25,25,16,24,0,0,,20010117,2001,0,0,329,17,1,0.0,True
85,12,2108,94,14,12,76,0,0,,20010117,2001,2,0,160,12,1,0.0,False
2297,4,3191,4,4,4,4,0,0,,20010118,2001,0,0,342,4,1,0.0,False
73,12,72,94,14,12,76,0,0,,20010118,2001,0,0,629,12,1,0.0,False
179,43,6236,51,87,51,180,0,0,,20010118,2001,0,0,7,43,1,0.0,False
16,13,10,91,90,39,74,0,0,,20010118,2001,2,0,83,13,1,0.0,False
4438,13,6392,91,90,39,74,0,0,,20010118,2001,2,0,669,13,1,0.0,False
1131,1,1852,21,21,1,19,0,0,,20010118,2001,0,0,537,1,2,0.0,False
1980,1,2709,1,1,1,1,0,0,,20010118,2001,0,0,245,1,1,0.0,False
829,1,1666,55,54,1,48,0,0,,20010118,2001,2,0,715,1,1,0.0,False
1728,34,2304,102,98,31,83,0,0,,20010118,2001,0,0,124,34,1,0.0,False
1286,1,1638,223,205,1,175,0,0,,20010118,2001,0,0,684,1,1,0.0,False
169,33,10,85,84,30,0,0,0,,20010119,2001,2,0,489,33,1,0.0,False
496,24,1049,35,36,23,32,0,0,,20010119,2001,0,0,195,24,1,0.0,False
2286,13,3166,91,90,39,74,0,0,,20010119,2001,2,0,394,13,1,0.0,False
19,1,21,62,60,1,52,0,0,,20010119,2001,2,0,492,1,0,0.0,False
2765,3,6762,3,3,3,3,0,0,,20010119,2001,0,0,719,3,1,0.0,False
219,5,250,44,44,5,39,0,0,,20010119,2001,2,0,701,5,1,0.0,False
354,1,4737,126,120,1,102,0,0,,20010119,2001,0,0,720,1,1,0.0,False
692,1,811,119,36,23,0,0,0,,20010122,2001,1,2,424,1,0,0.0,False
534,33,10,129,55,30,0,0,0,,20010122,2001,0,0,249,33,1,0.0,False
5248,1,6099,1,1,1,1,0,0,,20010122,2001,1,2,721,1,1,0.0,False
335,32,10,49,48,29,0,0,0,,20010123,2001,0,0,174,32,1,0.0,False
5249,36,7604,82,80,34,66,0,0,,20010123,2001,0,0,471,36,2,0.0,False
216,4,619,4,4,4,4,0,0,,20010123,2001,0,0,37,4,0,0.0,False
1584,20,712,30,30,19,27,0,0,,20010123,2001,0,0,14,20,1,0.0,False
1156,29,2759,165,156,27,126,0,0,,20010123,2001,0,0,531,29,1,0.0,False
167,24,1158,84,83,23,69,0,0,,20010123,2001,0,0,86,24,1,0.0,False
5250,1,5788,1,1,1,1,0,0,,20010123,2001,2,0,15,1,1,0.0,False
2264,1,3142,1,1,1,1,0,0,,20010123,2001,2,0,199,1,1,0.0,False
177,14,175,89,88,0,72,0,0,,20010123,2001,2,0,586,14,1,577575.0,True
854,29,7605,165,156,27,126,0,0,,20010123,2001,2,0,155,29,1,0.0,False
1968,25,2686,199,186,24,156,0,0,,20010123,2001,0,0,93,25,0,0.0,True
2050,1,3780,1,1,1,1,0,0,,20010123,2001,2,0,532,1,1,0.0,False
252,1,5632,119,36,23,0,0,0,,20010123,2001,1,2,174,1,1,0.0,False
1160,29,3541,165,156,27,126,0,0,,20010123,2001,1,2,660,29,1,0.0,False
807,11,1580,13,13,11,12,0,0,,20010124,2001,0,0,424,11,1,0.0,False
333,1,3314,1,1,1,1,0,0,,20010124,2001,1,2,198,1,1,0.0,False
5251,41,7606,95,93,40,77,0,0,,20010124,2001,0,0,424,41,1,0.0,False
160,32,10,161,152,29,0,0,0,,20010124,2001,1,2,195,32,1,0.0,False
